application_id,job_id,candidate_id,application_date,skill_match_score,salary_match_score,education_match_score,experience_match_score,total_match_score,is_matched,status
APP549983,JOB593982,CAND461513,2026-02-11,0.0,0.1,0.6,1.0,0.34,0,已录用
APP948190,JOB299291,CAND255937,2026-02-24,0.0,0.7,0.2,1.0,0.38,0,已录用
APP241517,JOB380886,CAND904588,2026-02-11,0.0,0.4,0.2,1.0,0.32,0,已查看
APP592826,JOB345026,CAND956269,2026-02-16,0.0,0.4,1.0,1.0,0.48,0,待处理
APP100313,JOB775127,CAND499028,2026-02-17,0.167,0.7,1.0,1.0,0.607,1,已录用
APP771515,JOB217871,CAND353715,2026-02-21,0.8,1.0,1.0,0.4,0.8,1,已查看
APP517311,JOB393404,CAND588212,2026-02-06,0.0,0.4,0.2,1.0,0.32,0,已拒绝
APP782744,JOB728556,CAND858204,2026-03-06,0.0,0.4,0.2,0.1,0.14,0,已录用
APP282540,JOB314489,CAND283368,2026-02-17,0.0,0.7,0.6,1.0,0.46,0,面试中
APP962030,JOB476626,CAND397350,2026-02-10,0.0,0.7,1.0,1.0,0.54,0,面试中
APP592375,JOB459622,CAND362669,2026-02-13,0.5,0.1,1.0,1.0,0.62,1,已录用
APP960096,JOB407643,CAND771833,2026-02-20,0.0,0.1,0.2,0.1,0.08,0,已录用
APP100299,JOB145407,CAND688464,2026-02-12,0.0,0.1,0.6,0.1,0.16,0,已拒绝
APP194159,JOB581827,CAND623596,2026-02-04,0.0,0.1,1.0,1.0,0.42,0,已查看
APP109902,JOB850644,CAND829420,2026-02-07,0.2,0.1,0.6,1.0,0.42,0,已拒绝
APP225021,JOB451333,CAND587168,2026-02-14,0.333,0.1,1.0,0.1,0.373,0,待处理
APP942648,JOB886897,CAND559246,2026-03-01,0.0,0.1,0.2,0.1,0.08,0,待处理
APP940081,JOB774837,CAND555731,2026-02-24,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP606527,JOB688109,CAND421307,2026-03-05,0.0,0.1,0.6,1.0,0.34,0,已查看
APP317787,JOB396559,CAND993091,2026-03-06,0.5,0.7,1.0,0.1,0.56,0,已查看
APP753496,JOB488331,CAND608753,2026-02-18,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP816042,JOB932197,CAND499650,2026-03-02,0.0,0.1,0.6,0.4,0.22,0,已拒绝
APP373684,JOB190270,CAND841423,2026-02-20,0.5,0.1,0.2,0.7,0.4,0,已查看
APP381556,JOB319660,CAND169807,2026-02-18,0.0,0.7,1.0,1.0,0.54,0,待处理
APP663594,JOB853681,CAND557099,2026-02-20,0.0,0.7,1.0,1.0,0.54,0,已查看
APP327915,JOB822285,CAND598557,2026-02-21,0.0,1.0,0.2,1.0,0.44,0,已查看
APP199856,JOB478355,CAND540674,2026-02-25,0.0,0.1,1.0,1.0,0.42,0,面试中
APP177319,JOB793647,CAND245461,2026-02-22,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP861971,JOB936612,CAND922906,2026-02-22,0.4,1.0,0.6,1.0,0.68,1,面试中
APP861446,JOB491823,CAND123083,2026-02-21,0.0,0.1,1.0,0.1,0.24,0,面试中
APP204061,JOB985194,CAND628143,2026-02-08,0.0,0.1,0.2,0.7,0.2,0,已拒绝
APP747372,JOB382437,CAND782370,2026-02-14,0.0,1.0,1.0,0.7,0.54,0,待处理
APP949474,JOB464889,CAND996581,2026-03-02,0.0,0.4,1.0,1.0,0.48,0,待处理
APP763466,JOB595343,CAND623596,2026-02-13,0.0,0.4,1.0,0.7,0.42,0,面试中
APP920834,JOB215041,CAND860831,2026-02-19,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP520618,JOB856173,CAND860012,2026-02-27,0.333,0.4,1.0,1.0,0.613,1,已查看
APP818531,JOB756006,CAND610537,2026-02-12,0.0,0.7,0.6,1.0,0.46,0,已拒绝
APP772406,JOB777356,CAND346719,2026-02-20,0.0,0.7,1.0,0.4,0.42,0,已查看
APP540993,JOB432051,CAND536691,2026-02-20,0.0,0.1,0.6,0.7,0.28,0,已查看
APP154605,JOB158147,CAND884625,2026-02-19,0.0,0.4,1.0,0.7,0.42,0,已录用
APP258231,JOB359635,CAND224416,2026-02-23,0.333,1.0,1.0,0.7,0.673,1,面试中
APP482738,JOB393404,CAND275544,2026-02-15,0.0,0.7,1.0,1.0,0.54,0,已查看
APP988012,JOB892798,CAND329808,2026-02-10,0.0,0.7,0.2,1.0,0.38,0,已录用
APP640837,JOB802604,CAND821003,2026-02-17,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP121600,JOB948190,CAND944223,2026-02-04,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP705860,JOB181457,CAND882926,2026-03-01,0.0,0.4,0.6,0.4,0.28,0,待处理
APP343675,JOB953146,CAND183740,2026-02-06,0.5,0.7,1.0,1.0,0.74,1,已查看
APP693449,JOB320957,CAND389481,2026-02-06,0.0,0.4,1.0,0.1,0.3,0,面试中
APP729294,JOB777423,CAND656714,2026-03-04,0.333,0.1,1.0,0.1,0.373,0,面试中
APP342318,JOB205154,CAND399980,2026-02-04,0.333,0.1,1.0,1.0,0.553,0,已查看
APP329951,JOB379600,CAND171688,2026-02-17,0.0,0.1,1.0,1.0,0.42,0,面试中
APP301605,JOB225567,CAND518215,2026-02-28,0.667,0.4,0.6,1.0,0.667,1,面试中
APP297955,JOB821593,CAND850344,2026-02-25,0.0,0.7,1.0,1.0,0.54,0,待处理
APP321982,JOB369414,CAND523783,2026-03-04,0.0,0.1,0.2,0.7,0.2,0,待处理
APP380770,JOB239944,CAND956275,2026-02-16,0.0,0.1,1.0,1.0,0.42,0,面试中
APP241656,JOB636561,CAND578545,2026-02-23,0.0,1.0,0.2,1.0,0.44,0,已拒绝
APP853140,JOB147953,CAND113428,2026-02-19,0.0,1.0,0.2,1.0,0.44,0,待处理
APP677951,JOB227072,CAND502690,2026-02-14,0.0,0.1,0.2,0.4,0.14,0,待处理
APP738081,JOB367939,CAND408727,2026-02-12,0.0,0.1,1.0,0.4,0.3,0,已录用
APP507802,JOB243756,CAND333825,2026-02-04,0.0,0.1,0.2,0.1,0.08,0,已录用
APP301001,JOB848783,CAND530977,2026-02-11,0.0,0.7,0.2,1.0,0.38,0,已查看
APP452836,JOB794214,CAND767845,2026-02-04,0.6,1.0,1.0,1.0,0.84,1,已录用
APP526182,JOB565897,CAND397563,2026-02-11,0.0,0.7,1.0,0.7,0.48,0,待处理
APP549796,JOB434388,CAND956269,2026-02-13,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP279591,JOB109236,CAND303646,2026-03-01,0.0,0.1,1.0,0.1,0.24,0,已查看
APP117930,JOB550749,CAND117300,2026-02-13,0.6,0.7,1.0,1.0,0.78,1,已录用
APP673021,JOB821944,CAND117300,2026-03-06,0.0,0.1,1.0,1.0,0.42,0,已录用
APP501520,JOB839717,CAND346719,2026-03-01,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP121855,JOB548580,CAND842145,2026-03-05,0.333,1.0,0.6,1.0,0.653,1,待处理
APP695086,JOB243756,CAND113879,2026-02-05,0.0,0.1,0.2,0.7,0.2,0,已查看
APP964016,JOB434388,CAND326073,2026-02-20,0.0,1.0,1.0,0.7,0.54,0,已录用
APP607734,JOB210529,CAND817087,2026-03-01,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP590144,JOB386444,CAND187825,2026-02-16,0.0,0.4,1.0,0.1,0.3,0,面试中
APP825363,JOB196394,CAND450882,2026-02-19,0.0,0.1,0.6,0.1,0.16,0,待处理
APP977872,JOB259131,CAND623229,2026-02-17,0.0,0.1,1.0,0.1,0.24,0,已查看
APP680058,JOB133796,CAND993867,2026-02-14,0.0,0.4,0.6,0.4,0.28,0,已录用
APP361644,JOB982099,CAND518215,2026-03-01,0.667,0.1,0.6,0.4,0.487,0,已查看
APP663445,JOB710576,CAND929089,2026-02-07,0.0,0.1,1.0,0.1,0.24,0,待处理
APP397377,JOB152977,CAND142221,2026-02-19,0.0,0.1,0.2,0.1,0.08,0,面试中
APP833203,JOB693336,CAND342945,2026-02-16,0.0,0.4,1.0,0.1,0.3,0,已拒绝
APP768263,JOB325171,CAND740916,2026-02-06,0.167,0.1,0.6,0.7,0.347,0,待处理
APP270200,JOB816308,CAND691514,2026-02-11,0.0,0.7,1.0,0.1,0.36,0,已查看
APP105767,JOB239626,CAND696923,2026-02-20,0.0,0.7,1.0,1.0,0.54,0,待处理
APP146904,JOB524684,CAND350907,2026-02-12,0.0,0.1,1.0,0.1,0.24,0,面试中
APP303988,JOB358674,CAND750364,2026-02-18,0.25,0.4,0.6,1.0,0.5,0,面试中
APP858908,JOB312653,CAND394691,2026-03-01,0.0,0.1,1.0,1.0,0.42,0,已查看
APP172178,JOB305571,CAND765173,2026-02-08,0.0,0.1,0.6,0.7,0.28,0,已查看
APP740537,JOB758315,CAND333790,2026-02-14,0.0,0.1,1.0,0.1,0.24,0,待处理
APP423181,JOB266082,CAND639023,2026-02-07,0.0,0.4,1.0,0.4,0.36,0,已查看
APP327947,JOB437558,CAND619144,2026-02-14,0.0,1.0,1.0,0.7,0.54,0,面试中
APP538080,JOB856509,CAND907203,2026-03-05,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP963099,JOB803963,CAND353715,2026-02-11,0.0,0.4,1.0,0.7,0.42,0,已查看
APP769270,JOB694798,CAND523064,2026-02-28,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP867430,JOB694175,CAND300883,2026-02-14,0.0,0.4,1.0,0.1,0.3,0,已拒绝
APP158669,JOB834235,CAND459155,2026-02-20,0.0,0.4,0.6,1.0,0.4,0,已拒绝
APP714562,JOB924955,CAND328067,2026-02-06,0.0,0.4,1.0,0.1,0.3,0,已录用
APP277043,JOB884914,CAND611599,2026-02-10,0.0,1.0,1.0,1.0,0.6,1,已录用
APP320285,JOB362443,CAND935857,2026-02-08,0.0,0.7,1.0,0.1,0.36,0,已查看
APP557108,JOB822833,CAND125298,2026-03-02,0.0,0.4,1.0,1.0,0.48,0,已查看
APP849147,JOB465430,CAND564035,2026-03-03,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP275748,JOB803632,CAND530977,2026-02-17,0.0,0.4,0.6,0.7,0.34,0,待处理
APP870111,JOB756911,CAND441511,2026-03-03,0.0,0.4,1.0,0.1,0.3,0,待处理
APP122682,JOB490976,CAND226913,2026-02-16,0.0,0.4,1.0,1.0,0.48,0,面试中
APP294443,JOB569009,CAND704905,2026-02-09,0.0,1.0,0.6,1.0,0.52,0,已拒绝
APP386295,JOB737492,CAND542668,2026-03-02,0.0,0.1,0.2,1.0,0.26,0,待处理
APP454632,JOB187467,CAND454388,2026-03-01,0.0,0.7,0.6,1.0,0.46,0,面试中
APP604134,JOB919656,CAND210111,2026-03-02,0.0,0.7,0.6,1.0,0.46,0,已录用
APP503710,JOB506648,CAND608152,2026-03-02,0.0,0.4,0.2,0.1,0.14,0,待处理
APP892149,JOB819619,CAND376777,2026-02-27,0.25,0.4,1.0,0.4,0.46,0,已拒绝
APP770920,JOB596912,CAND853445,2026-02-15,0.0,0.1,0.6,1.0,0.34,0,待处理
APP800165,JOB726521,CAND100124,2026-02-28,0.0,0.7,1.0,1.0,0.54,0,面试中
APP970530,JOB892036,CAND716759,2026-02-18,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP372416,JOB856799,CAND723898,2026-02-21,0.0,0.7,1.0,0.7,0.48,0,已录用
APP400150,JOB490477,CAND610537,2026-02-24,0.0,0.4,0.6,1.0,0.4,0,已录用
APP210335,JOB776153,CAND819011,2026-03-02,0.0,0.1,1.0,0.1,0.24,0,已录用
APP153773,JOB714856,CAND237508,2026-02-20,0.0,0.4,0.6,1.0,0.4,0,待处理
APP264714,JOB689292,CAND315473,2026-02-09,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP859266,JOB188947,CAND115142,2026-02-23,0.75,0.1,0.6,0.4,0.52,0,待处理
APP345042,JOB885762,CAND710331,2026-02-26,0.0,0.4,1.0,0.1,0.3,0,已录用
APP699943,JOB453894,CAND921848,2026-03-04,0.0,0.7,1.0,1.0,0.54,0,已录用
APP220166,JOB513023,CAND447362,2026-03-06,0.667,0.4,1.0,0.7,0.687,1,已查看
APP955385,JOB692580,CAND974607,2026-03-05,0.0,0.1,0.2,1.0,0.26,0,面试中
APP585643,JOB120668,CAND946293,2026-02-13,0.0,0.1,1.0,0.1,0.24,0,已查看
APP689226,JOB966318,CAND904287,2026-02-07,0.0,0.1,1.0,1.0,0.42,0,待处理
APP979448,JOB522021,CAND890186,2026-03-01,0.0,1.0,1.0,1.0,0.6,1,已拒绝
APP388401,JOB186394,CAND489653,2026-02-10,0.0,0.1,1.0,0.7,0.36,0,已查看
APP208041,JOB503489,CAND987812,2026-02-09,0.0,1.0,0.6,1.0,0.52,0,面试中
APP263103,JOB272210,CAND395969,2026-02-12,0.0,0.1,0.2,1.0,0.26,0,已查看
APP865435,JOB489438,CAND188449,2026-02-23,0.0,0.4,1.0,1.0,0.48,0,已录用
APP116463,JOB131674,CAND500158,2026-02-19,0.0,1.0,1.0,1.0,0.6,1,面试中
APP533619,JOB467793,CAND277485,2026-03-04,0.2,0.7,1.0,0.7,0.56,0,待处理
APP360948,JOB328305,CAND215062,2026-02-10,0.2,0.1,0.2,1.0,0.34,0,面试中
APP195117,JOB488469,CAND271846,2026-02-10,0.75,1.0,1.0,1.0,0.9,1,已录用
APP903281,JOB488469,CAND290673,2026-03-04,0.0,0.7,1.0,1.0,0.54,0,已录用
APP457744,JOB836023,CAND451474,2026-03-04,0.0,0.7,0.6,1.0,0.46,0,已录用
APP381164,JOB924955,CAND911600,2026-02-27,0.75,0.1,1.0,0.4,0.6,1,面试中
APP856303,JOB863102,CAND392061,2026-02-16,0.0,0.1,0.2,1.0,0.26,0,面试中
APP823562,JOB140550,CAND802508,2026-02-23,0.0,0.4,1.0,1.0,0.48,0,已录用
APP595079,JOB716847,CAND936270,2026-02-17,0.0,1.0,1.0,0.7,0.54,0,面试中
APP406779,JOB578376,CAND363812,2026-02-20,0.833,1.0,0.6,1.0,0.853,1,已录用
APP962866,JOB573566,CAND895950,2026-03-01,0.0,0.7,1.0,1.0,0.54,0,面试中
APP340302,JOB388998,CAND422417,2026-02-28,0.0,0.1,1.0,1.0,0.42,0,已录用
APP292928,JOB723296,CAND499278,2026-02-18,0.0,0.7,0.2,1.0,0.38,0,面试中
APP229245,JOB855427,CAND295690,2026-02-15,0.333,0.4,1.0,1.0,0.613,1,面试中
APP511646,JOB101544,CAND321053,2026-02-12,0.0,0.4,0.6,1.0,0.4,0,面试中
APP821895,JOB390387,CAND647821,2026-02-14,0.0,0.4,1.0,0.7,0.42,0,已查看
APP971124,JOB388038,CAND217633,2026-02-06,0.0,0.4,1.0,0.7,0.42,0,已拒绝
APP778850,JOB786454,CAND271846,2026-02-18,0.0,0.7,0.2,1.0,0.38,0,已查看
APP160751,JOB820307,CAND217633,2026-02-06,0.0,1.0,0.6,0.7,0.46,0,已查看
APP840909,JOB408862,CAND416595,2026-02-05,0.0,0.1,1.0,0.1,0.24,0,面试中
APP302724,JOB357932,CAND901712,2026-02-24,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP202668,JOB708554,CAND232320,2026-03-01,0.0,0.7,1.0,1.0,0.54,0,已查看
APP647704,JOB106165,CAND939563,2026-02-16,0.0,0.1,1.0,1.0,0.42,0,已查看
APP568981,JOB440365,CAND245334,2026-02-15,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP511205,JOB419866,CAND782370,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,面试中
APP981112,JOB656031,CAND791247,2026-02-22,0.0,0.7,1.0,0.7,0.48,0,待处理
APP140650,JOB998827,CAND929089,2026-02-25,0.0,0.1,0.6,0.1,0.16,0,面试中
APP631022,JOB381567,CAND723898,2026-02-21,0.0,0.7,1.0,1.0,0.54,0,面试中
APP576385,JOB455505,CAND557099,2026-02-17,0.0,0.1,0.2,0.4,0.14,0,待处理
APP983064,JOB956534,CAND538085,2026-02-27,0.0,0.1,1.0,1.0,0.42,0,已录用
APP389080,JOB908320,CAND971729,2026-02-12,0.0,0.1,1.0,1.0,0.42,0,面试中
APP953877,JOB506415,CAND299768,2026-02-13,0.0,0.4,1.0,1.0,0.48,0,已录用
APP945488,JOB190746,CAND297607,2026-02-07,0.0,1.0,1.0,1.0,0.6,1,已录用
APP900193,JOB515682,CAND688037,2026-02-20,0.0,0.1,1.0,1.0,0.42,0,面试中
APP943953,JOB703943,CAND299768,2026-02-22,0.0,0.1,0.2,0.7,0.2,0,已查看
APP334814,JOB659951,CAND594181,2026-02-28,0.167,0.4,0.2,0.4,0.267,0,面试中
APP250135,JOB377888,CAND721658,2026-02-10,0.0,0.1,1.0,1.0,0.42,0,已查看
APP556047,JOB838749,CAND122662,2026-02-11,0.167,0.4,1.0,0.7,0.487,0,待处理
APP926935,JOB702791,CAND598557,2026-02-21,0.0,0.1,0.2,0.7,0.2,0,已查看
APP637898,JOB914538,CAND858546,2026-02-21,0.0,0.7,1.0,0.7,0.48,0,已拒绝
APP600156,JOB172944,CAND395969,2026-02-11,0.0,0.1,0.2,1.0,0.26,0,已拒绝
APP315173,JOB536983,CAND372120,2026-03-06,0.0,0.4,0.6,1.0,0.4,0,待处理
APP122813,JOB755495,CAND401378,2026-03-04,0.333,1.0,1.0,1.0,0.733,1,已拒绝
APP513928,JOB364795,CAND967444,2026-03-06,0.0,0.7,1.0,1.0,0.54,0,面试中
APP745312,JOB728884,CAND557099,2026-02-22,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP538010,JOB453195,CAND951622,2026-02-12,0.0,0.1,1.0,0.1,0.24,0,待处理
APP194577,JOB199946,CAND236828,2026-03-02,0.0,1.0,0.6,1.0,0.52,0,面试中
APP975424,JOB877093,CAND405765,2026-02-19,0.0,1.0,1.0,0.7,0.54,0,已录用
APP418931,JOB786634,CAND638014,2026-02-23,0.0,1.0,0.6,0.7,0.46,0,面试中
APP570221,JOB214478,CAND393264,2026-02-11,0.0,0.1,1.0,1.0,0.42,0,面试中
APP944143,JOB340341,CAND943338,2026-03-04,0.333,1.0,1.0,1.0,0.733,1,待处理
APP557643,JOB180541,CAND525189,2026-03-05,0.0,1.0,0.2,0.7,0.38,0,已拒绝
APP261428,JOB949840,CAND468333,2026-02-23,0.0,1.0,1.0,1.0,0.6,1,待处理
APP818292,JOB354630,CAND991153,2026-02-25,0.0,1.0,0.2,1.0,0.44,0,已查看
APP220185,JOB551758,CAND794359,2026-03-06,0.0,0.1,0.2,0.4,0.14,0,待处理
APP208718,JOB498486,CAND423335,2026-03-03,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP109515,JOB413403,CAND248179,2026-03-03,0.6,0.1,0.2,0.7,0.44,0,待处理
APP914397,JOB246827,CAND689581,2026-03-02,0.0,1.0,1.0,0.7,0.54,0,已查看
APP597443,JOB737276,CAND635250,2026-02-10,0.0,0.4,0.2,1.0,0.32,0,面试中
APP417216,JOB258699,CAND789316,2026-02-20,0.0,0.7,1.0,1.0,0.54,0,面试中
APP959178,JOB670232,CAND608152,2026-03-03,0.0,1.0,1.0,0.4,0.48,0,待处理
APP948538,JOB873978,CAND518924,2026-02-07,0.5,0.7,1.0,0.7,0.68,1,待处理
APP100784,JOB902042,CAND215062,2026-02-17,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP735443,JOB433674,CAND529498,2026-02-14,0.0,1.0,1.0,1.0,0.6,1,已查看
APP912208,JOB310684,CAND671409,2026-02-19,0.0,1.0,0.6,1.0,0.52,0,已录用
APP430210,JOB972528,CAND947204,2026-02-18,0.0,0.1,1.0,1.0,0.42,0,已查看
APP833662,JOB406646,CAND233882,2026-03-05,0.0,0.4,0.2,1.0,0.32,0,已查看
APP141667,JOB390141,CAND541505,2026-02-05,0.0,0.1,0.2,0.4,0.14,0,已查看
APP460167,JOB256651,CAND854427,2026-02-15,0.5,0.7,1.0,0.7,0.68,1,已录用
APP372059,JOB613632,CAND264248,2026-02-26,0.0,0.7,0.2,0.4,0.26,0,待处理
APP628111,JOB962129,CAND654433,2026-02-04,0.0,1.0,1.0,1.0,0.6,1,已录用
APP688729,JOB746481,CAND926307,2026-02-04,0.0,0.1,1.0,1.0,0.42,0,已查看
APP942150,JOB963245,CAND789976,2026-02-25,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP339725,JOB515682,CAND518215,2026-02-08,0.0,0.7,1.0,0.4,0.42,0,面试中
APP829180,JOB414361,CAND853384,2026-02-06,0.0,0.7,1.0,0.1,0.36,0,面试中
APP251000,JOB371661,CAND716759,2026-02-20,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP671279,JOB585201,CAND785738,2026-02-23,0.0,0.1,0.6,1.0,0.34,0,待处理
APP275465,JOB515682,CAND612274,2026-02-14,0.0,0.7,1.0,1.0,0.54,0,待处理
APP842443,JOB451993,CAND965691,2026-03-02,0.333,1.0,1.0,1.0,0.733,1,待处理
APP969164,JOB630154,CAND981159,2026-02-06,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP502953,JOB989448,CAND184222,2026-02-07,0.0,0.4,1.0,1.0,0.48,0,面试中
APP331833,JOB649682,CAND107995,2026-02-20,0.0,1.0,1.0,0.1,0.42,0,面试中
APP524707,JOB558027,CAND847205,2026-02-24,0.5,0.7,1.0,1.0,0.74,1,已查看
APP841182,JOB813446,CAND644523,2026-03-01,0.0,0.4,1.0,1.0,0.48,0,已查看
APP501054,JOB235019,CAND567080,2026-02-21,0.0,1.0,1.0,1.0,0.6,1,面试中
APP838030,JOB831369,CAND104272,2026-02-16,0.0,0.1,1.0,1.0,0.42,0,已查看
APP812320,JOB461724,CAND967444,2026-02-27,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP278469,JOB245713,CAND462029,2026-02-28,0.0,0.4,0.6,0.1,0.22,0,已录用
APP649485,JOB754221,CAND243552,2026-03-05,0.0,0.4,1.0,1.0,0.48,0,面试中
APP854657,JOB604787,CAND307514,2026-02-15,0.0,0.1,1.0,0.1,0.24,0,已录用
APP317992,JOB240389,CAND457580,2026-02-27,0.0,0.4,1.0,1.0,0.48,0,待处理
APP140659,JOB866338,CAND996431,2026-02-07,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP437760,JOB850644,CAND960003,2026-02-16,0.0,1.0,0.6,1.0,0.52,0,已录用
APP477573,JOB131674,CAND525067,2026-02-21,0.0,0.1,1.0,0.1,0.24,0,已查看
APP883407,JOB126659,CAND882655,2026-02-21,0.667,0.1,0.2,0.4,0.407,0,已录用
APP799382,JOB449264,CAND996476,2026-03-06,0.0,0.7,1.0,0.7,0.48,0,已查看
APP235199,JOB179310,CAND672111,2026-02-19,0.0,0.1,1.0,0.1,0.24,0,面试中
APP400620,JOB819619,CAND329808,2026-02-23,0.0,0.1,0.2,0.1,0.08,0,已查看
APP616501,JOB242737,CAND800432,2026-03-04,0.25,0.4,1.0,1.0,0.58,0,已查看
APP110166,JOB699259,CAND292710,2026-02-19,0.0,0.7,0.2,1.0,0.38,0,已拒绝
APP194571,JOB922218,CAND608753,2026-02-11,0.6,0.4,0.2,1.0,0.56,0,面试中
APP329885,JOB790212,CAND203569,2026-03-03,0.0,0.7,1.0,1.0,0.54,0,面试中
APP637234,JOB597258,CAND540674,2026-03-05,0.0,1.0,0.2,1.0,0.44,0,已拒绝
APP613741,JOB623142,CAND889276,2026-03-04,0.0,0.7,1.0,0.7,0.48,0,已录用
APP174161,JOB236766,CAND939710,2026-02-23,0.0,0.1,1.0,1.0,0.42,0,已录用
APP795685,JOB847078,CAND191774,2026-03-04,0.0,0.7,1.0,1.0,0.54,0,已录用
APP200110,JOB963724,CAND790601,2026-02-22,0.25,0.1,1.0,0.1,0.34,0,待处理
APP280052,JOB578376,CAND397029,2026-03-01,0.0,0.4,0.6,1.0,0.4,0,面试中
APP121056,JOB592941,CAND380680,2026-02-25,0.5,0.4,1.0,1.0,0.68,1,已录用
APP964805,JOB103207,CAND137100,2026-02-28,0.0,1.0,1.0,0.7,0.54,0,已查看
APP360162,JOB821816,CAND350508,2026-02-25,0.2,1.0,0.2,1.0,0.52,0,已拒绝
APP753005,JOB666229,CAND137100,2026-02-24,0.0,0.7,1.0,1.0,0.54,0,已查看
APP585345,JOB818879,CAND608753,2026-02-28,0.75,0.1,1.0,0.7,0.66,1,待处理
APP131996,JOB864347,CAND145909,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,待处理
APP944594,JOB300022,CAND828310,2026-02-23,0.0,0.7,0.2,1.0,0.38,0,待处理
APP886152,JOB360104,CAND706291,2026-02-23,0.0,0.4,0.6,0.1,0.22,0,已录用
APP930694,JOB133624,CAND467121,2026-02-23,0.4,0.1,0.2,1.0,0.42,0,已查看
APP159639,JOB898778,CAND743622,2026-02-05,0.0,0.4,0.6,0.4,0.28,0,已录用
APP897766,JOB600395,CAND619144,2026-02-28,0.0,1.0,1.0,1.0,0.6,1,待处理
APP550799,JOB742983,CAND200474,2026-03-01,0.0,0.7,0.6,1.0,0.46,0,已查看
APP100959,JOB843183,CAND966621,2026-02-23,0.0,0.7,1.0,1.0,0.54,0,面试中
APP630868,JOB399842,CAND700275,2026-02-19,0.0,0.4,1.0,0.7,0.42,0,面试中
APP764084,JOB834063,CAND248179,2026-03-02,0.0,1.0,0.6,1.0,0.52,0,已拒绝
APP650224,JOB640413,CAND700341,2026-03-02,0.0,0.1,1.0,0.7,0.36,0,已查看
APP412197,JOB381629,CAND467121,2026-02-11,0.4,0.1,0.2,0.7,0.36,0,面试中
APP837004,JOB846161,CAND275544,2026-02-15,0.0,0.4,1.0,1.0,0.48,0,面试中
APP202193,JOB876802,CAND236492,2026-02-13,0.0,0.4,0.6,1.0,0.4,0,已拒绝
APP475638,JOB610832,CAND185028,2026-02-11,0.0,0.7,0.6,0.4,0.34,0,待处理
APP714241,JOB703779,CAND516622,2026-03-05,0.0,0.1,0.2,1.0,0.26,0,待处理
APP558855,JOB744225,CAND961055,2026-02-25,0.667,0.1,1.0,1.0,0.687,1,已拒绝
APP106759,JOB696095,CAND882655,2026-03-03,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP998245,JOB800898,CAND833523,2026-02-23,0.0,0.7,0.2,1.0,0.38,0,面试中
APP218163,JOB417543,CAND380655,2026-02-11,0.5,0.1,1.0,1.0,0.62,1,已查看
APP247909,JOB684437,CAND511561,2026-02-04,0.0,0.7,1.0,1.0,0.54,0,面试中
APP960704,JOB692974,CAND956269,2026-02-10,1.0,0.4,1.0,0.4,0.76,1,已查看
APP998278,JOB354079,CAND538085,2026-02-14,0.0,0.7,0.6,1.0,0.46,0,面试中
APP541668,JOB564645,CAND106353,2026-03-04,0.0,0.7,0.6,1.0,0.46,0,面试中
APP605275,JOB855064,CAND441511,2026-02-05,0.0,0.1,0.2,1.0,0.26,0,已查看
APP520262,JOB187467,CAND374387,2026-02-13,0.0,0.4,0.6,1.0,0.4,0,待处理
APP204104,JOB863739,CAND607085,2026-02-21,0.0,1.0,0.2,1.0,0.44,0,待处理
APP293973,JOB242737,CAND522083,2026-02-07,0.0,0.7,1.0,1.0,0.54,0,已录用
APP160166,JOB223975,CAND309200,2026-02-04,0.0,0.1,0.2,0.4,0.14,0,已拒绝
APP113918,JOB379336,CAND524477,2026-02-15,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP599219,JOB756006,CAND953979,2026-02-15,0.0,0.1,0.6,1.0,0.34,0,面试中
APP849197,JOB666195,CAND969671,2026-03-03,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP476460,JOB484793,CAND844980,2026-02-11,0.0,0.7,1.0,0.1,0.36,0,已录用
